customer_id,name,email,phone,city,state,pincode,gender,age,registration_date,loyalty_points,is_premium
CUST000210,Chaaya Jaggi,chaaya.jaggi987@rediffmail.com,9645823493,Mumbai,Maharashtra,326465,Female,21,2023-02-07,4914,No
CUST000211,gunbir balakrishnan,gunbir.balakrishnan3@hotmail.com,9780388507,Delhi,Delhi,172275,MALE,20,2025-11-19,3352,Yes
CUST000212,Wriddhish Dalal,wriddhish.dalal845@yahoo.com,9215712585,Patna,,008100,MALE,25,2025-01-28,4130,No
CUST000213,Oni Dixit,oni.dixit256@gmail.com,9486949792,Patna,Bihar,197101,female,58,2024-05-02,4004,Yes
CUST000214,Qabil Salvi,qabil.salvi947@rediffmail.com,9290269669,Patna,Bihar,507987,Male,60,2022-07-13,3151,Yes
CUST000215,Yachana Mani,yachana.mani137@yahoo.com,9851634610,Kolkata,West Bengal,939571,female,38,2024-08-04,1645,No
CUST000216,Aayush Arora,aayush.arora666@yahoo.com,9845511804,Patna,Bihar,963577,M,55,2022-08-01,4373,No
CUST000217,hardik rao,hardik.rao55@gmail.com,919905505027,Jaipur,Rajasthan,354675,Male,21,2026-05-20,264,No
CUST000218,Arunima Kanda,arunima.kanda230@rediffmail.com,9648598641,Bhopal,Madhya Pradesh,503693,MALE,42,2024-01-30,2561,Yes
CUST000219,Yahvi Gulati,yahvi.gulati465@outlook.com,9202097643,Patna,Bihar,303160,0,61,,763,No
CUST000220,Fitan Wali,fitan.wali850@yahoo.com,9856589701,Bhopal,Madhya Pradesh,961058,FEMALE,30,2026-03-23,1453,No
CUST000221,Warjas Balay,warjas.balay42outlook.com,9383725108,bangalore,Karnataka,804959,Female,63,,4889,No
CUST000222,Urmi Subramanian,URMI.SUBRAMANIAN725@HOTMAIL.COM,9297427943,Surat,Gujarat,630231,female,999,2023-12-06,2718,No
CUST000223,Banjeet Kari,banjeet.kari575@gmail.com,N/A,Indore,Madhya Pradesh,554725,F,20,2024-10-17,928,No
CUST000224,Pallavi Lanka,pallavi.lanka105@yahoo.com,N/A,Chennai,Tamil Nadu,298893,Male,40,2025-07-05,3155,No
CUST000225,Upkaar Mital,upkaar.mital499@gmail.com,9799573076,kolkata,West Bengal,046595,Male,52,2023-02-11,1746,TRUE
CUST000226,Sudiksha Karnik,sudiksha.karnik760@outlook.com,9177438788,Hyderabad,Telangana,789823,Female,0,06/05/2025,577,Yes
CUST000227,Yug Chauhan,yug.chauhan444@hotmail.com,,pune,,686691,Male,65,2023-03-21,,No
CUST000228,Jagat Jani,JAGAT.JANI784@OUTLOOK.COM,9982747173,Lucknow,Uttar Pradesh,594632,Male,43,2026-05-04,1180,No
CUST000229,Nitara Baral,nitara.baral127@gmail.com,,Mumbai,Maharashtra,835823,Female,65,2026-01-07,4198,Yes
CUST000230,Mohammed Divan,mohammed.divan688rediffmail.com,9906425007,Bhopal,Madhya Pradesh,852433,female,36,2022-10-13,4756,No
CUST000231,Teerth Kaul,TEERTH.KAUL635@GMAIL.COM,9441220048,Lucknow,Uttar Pradesh,026477,MALE,27,2025-05-28,3508,No
CUST000232,Meghana Bhat,meghana.bhat284@hotmail.com,+91-98870-23544,Hyderabad,Telangana,089997,Other,49,03/11/2023,2298,yes
CUST000233,Lila Kumar,lila.kumar79@gmail.com,9644578566,Hyderabad,Telangana,013929,Other,31,2022-07-01,4421,Yes
CUST000234,Fitan Balakrishnan,fitan.balakrishnan878@hotmail.com,+91-96380-76911,Hyderabad,Telangana,381591,MALE,57,2025-10-25,1304,Yes
CUST000235,Balveer Vig,,9383851293,Ahmedabad,,624628,m,41,2024-05-06,326,0
CUST000236,Ubika Sandal,ubika.sandal760@hotmail.com,9712204801,jaipur,Rajasthan,475824,F,22,2026-04-28,4230,No
CUST000237,Xalak Bhargava,,9346950710,AHMEDABAD,Gujarat,892146,Male,41,2024-03-13,3396,Yes
CUST000238,Falguni Chokshi,falguni.chokshi663@outlook.com,,ahmedabad,Gujarat,333812,female,54,29/01/2024,4232,Yes
CUST000239,Upma Divan,upma.divan88@yahoo.com,9606176343,Nagpur,Maharashtra,776190,M,55,31/08/2023,2166,No
CUST000240,Nihal Apte,nihal.apte395@yahoo.com,N/A,Surat,Gujarat,267267,NA,999,2026-04-09,319,
CUST000241,azad dewan,azad.dewan924@rediffmail.com,9101288710,Delhi,Delhi,490198,female,41,2025-07-15,3949,No
CUST000242,Neha D’Alia,neha.d’alia714@rediffmail.com,N/A, Indore,Madhya Pradesh,434746,Male,56,2024-10-20,58,Yes
CUST000243,Tarak Krishnamurthy,tarak.krishnamurthy324@outlook.com,9266192234,Pune,Maharashtra,339804,female,54,2023-10-15,1668,No
CUST000244,Ubika Khosla,ubika.khosla315@rediffmail.com,9857519068,Jaipur,Rajasthan,163317,Male,32,2023-05-04,1756,No
CUST000245,Charvi Nair,charvi.nair165@outlook.com,9105680775,Surat,Gujarat,199406,M,0,2022-10-08,,No
CUST000246,Nidhi Krishna,nidhi.krishna729@rediffmail.com,,Pune,Maharashtra,396243,Female,60,2024-05-15,4911,Yes
CUST000247,ANYA MITAL,anya.mital1@yahoo.com,N/A,Lucknow,Uttar Pradesh,911596,M,,2024-02-11,4502,No
CUST000248,Yash Borah,yash.borah200@outlook.com,9717301394,BHOPAL,Madhya Pradesh,649244,female,50,2026-04-15,2111,1
CUST000249,Mohammed Virk,mohammed.virk776@hotmail.com,9592684748,Pune,Maharashtra,658885,female,0,2022-10-27,1883,No
CUST000250,Damyanti Venkatesh,damyanti.venkatesh270@yahoo.com,9528348505,Jaipur,Rajasthan,,male,40,2024-01-21,1557,Yes
CUST000251,Upma Mann,upma.mann208@yahoo.com,9482281482,hyderabad,Telangana,814076,MALE,60,,346,No
CUST000252,Qadim Bhalla,qadim.bhalla589@hotmail.com,9920620417,Ahmedabad,Gujarat,390268,M,21,2025-08-13,266,No
CUST000253,.,charita.trivedi716@rediffmail.com,9840034196,INDORE,Madhya Pradesh,670357,Male,41,2022-09-07,1942,No
CUST000254,Nimrat Dora,nimrat.dora771@hotmail.com,9530133026, Ahmedabad,Gujarat,791461,M,32,2024-01-07,4549,No
CUST000255,Devika Dara,NA,919636439085,indore,Madhya Pradesh,757848,female,38,2025-12-04,4651,Yes
CUST000256,Aarnav Dugal,aarnav.dugal860@gmail.com,9459334721, Mumbai,Maharashtra,738127,NA,,13-10-2023,4960,Yes
CUST000257,Rishi Jhaveri,rishi.jhaveri500@outlook.com,9509171868,Chennai,Tamil Nadu,441549,,58,2024-03-24,4682,Yes
CUST000258,Sai Krishnan,sai.krishnan299@hotmail.com,9524616925, Kolkata,West Bengal,682059,Female,55,2024-05-19,189,Yes
CUST000259,Urishilla Naidu,URISHILLA.NAIDU171@OUTLOOK.COM,N/A,Nagpur,Maharashtra,,female,-23,2025-02-26,,TRUE
CUST000260,Qabil Banerjee,qabil.banerjee130@yahoo.com,9283188932,HYDERABAD,Telangana,729933,Female,48,2023-07-25,4493,Yes
CUST000261,Harrison Vala,harrison.vala578@outlook.com,9786688228,Ahmedabad,Gujarat,608054,Female,23,2023-10-24,2486,Yes
CUST000262,Lajita Dhingra,lajita.dhingra504@outlook.com,9922345794,Ahmedabad,Gujarat,770919,Male,41,2025-07-26,2047,No
CUST000263,Baghyawati Hegde,baghyawati.hegde246@rediffmail.com,9758435897,Hyderabad,Telangana,523598,FEMALE,35,2024-03-10,2372,No
CUST000264,Jagdish Misra,jagdish.misra329@gmail.com,+91-96744-20474,CHENNAI,Tamil Nadu,204656,Male,46,2023-11-06,4043,No
CUST000265,Chandran Merchant,chandran.merchant714@gmail.com,9905917946,Indore,,076552,Male,48,2022-11-21,3125,Yes
CUST000266,Rachana Parsa,rachana.parsa454@yahoo.com,9135981405,nagpur,Maharashtra,761624,MALE,31,2024-04-22,2646,Yes
CUST000267,Zaid Sahota,zaid.sahota654@hotmail.com,919155928537,Jaipur,Rajasthan,031757,F,,2026-03-31,3242,Yes
CUST000268,Ekansh Sura,ekansh.sura611@yahoo.com,9196078316,Surat ,Gujarat,728161,Female,0,2025-09-16,4393,Yes
CUST000269,Yashoda Chad,yashoda.chad775@hotmail.com,9571070826,Kolkata,,677070,FEMALE,34,2022-06-21,2414,No
CUST000270,Kashish Sengupta,kashish.sengupta480@hotmail.com,9742827694,Bangalore,Karnataka,ABCDE,Female,34,2023-11-25,4144,Yes
CUST000271,Harinakshi Sathe,harinakshi.sathe245@hotmail.com,9806832877,Surat,Gujarat,954690,MALE,53,2024-11-19,2638,Yes
CUST000272,.,,919134163406,Bangalore,Karnataka,570654,female,62,,580,Yes
CUST000273,Vihaan Bhattacharyya,VIHAAN.BHATTACHARYYA821@GMAIL.COM,9898302819,Patna,Bihar,765671,MALE,57,,,Yes
CUST000274,wyatt konda,wyatt.konda395@yahoo.com,919805315791,Delhi ,Delhi,728346,FEMALE,44,2025-01-25,3757,No
CUST000275,Faris Anne,faris.anne517@hotmail.com,9673271266,Bangalore,Karnataka,843709,Female,38,2023-06-16,2649,Yes
CUST000276,Adya Soni,adya.soni985@outlook.com,9526372748,JAIPUR,,666374,Male,26,2026-03-05,1817,No
CUST000277,Yug Rajagopalan,yug.rajagopalan905@yahoo.com,9561228852,Pune,Maharashtra,101164,FEMALE,22,2024-11-12,2996,No
CUST000278,Oni Devan,oni.devan159@gmail.com,,jaipur,Rajasthan,540727,Female,34,24-02-2025,1781,No
CUST000279,Laban Oza,laban.oza720@rediffmail.com,9202396373,Bangalore,Karnataka,873896,M,23,2022-08-17,3557,Yes
CUST000280,Ekalinga Acharya,ekalinga.acharya951@gmail.com,9778812730,Hyderabad,Telangana,,Male,50,12/01/2024,3218,
CUST000281,Zashil Choudhry,zashil.choudhry136@hotmail.com,N/A,Pune,Maharashtra,854649,Female,45,05-08-2022,4581,No
CUST000282,Dominic Bhatt,dominic.bhatt537@yahoo.com,9385891368,Hyderabad,Telangana,149110,Male,60,2025-03-14,2822,Yes
CUST000283,Charvi Om,charvi.om823@outlook.com,9572944000,BANGALORE,Karnataka,280857,Female,64,18-09-2025,,yes
CUST000284,Ekbal Pau,ekbal.pau824@gmail.com,9605936741,BHOPAL,Madhya Pradesh,900739,Female,51,2023-08-09,1157,Yes
CUST000285,Manthan Yogi,,9947384695,Patna,Bihar,287247,0,22,2025-09-24,2950,Yes
CUST000286,Upasna Lall,upasna.lall390@rediffmail.com,9206948671,Patna,Bihar,867905,Male,30,2025-06-15,176,No
CUST000287,Michael Contractor,,9424620301,Pune ,Maharashtra,175428,NA,58,2023-12-05,241,1
CUST000288,Isaiah Mand,isaiah.mand90@outlook.com,9827991473,Kolkata,West Bengal,028518,Female,27,2023-04-10,3679,Yes
CUST000289,Idika Kannan,idika.kannan884@yahoo.com,9857134424,Surat,Gujarat,406271,m,27,2025-09-23,555,Yes
CUST000290,Urvashi Ganesan,urvashi.ganesan784@hotmail.com,9544572227,Bhopal,Madhya Pradesh,923679,NA,58,2024-05-13,874,Yes
CUST000291,Manthan Desai,manthan.desai628@yahoo.com,9347940275,Surat,Gujarat,645081,male,50,2024-07-20,1507,FALSE
CUST000292,Meghana Sandal,,9543502646,Bangalore ,Karnataka,029479,Female,29,2024-02-28,4013,No
CUST000293,Gautam Korpal,,9523216102,Pune,Maharashtra,246340,female,63,2024-06-28,347,no
CUST000294,Odika Setty,,9152930584,pune,Maharashtra,010796,Other,36,2022-10-22,446,Yes
CUST000295,Balveer Shan,balveer.shan116@yahoo.com,9847446866,Lucknow,Uttar Pradesh,648381,Male,47,2024-10-24,3724,No
CUST000296,Anthony Gade,anthony.gade751@gmail.com,N/A,Patna,Bihar,647894,Female,50,06/12/2022,359,No
CUST000297,Jai Shroff,jai.shroff149@yahoo.com,9155094221,Lucknow,Uttar Pradesh,530423,male,58,2023-02-01,28,No
CUST000298,Devika Dara,NA,919636439085,indore,Madhya Pradesh,757848,female,38,2025-12-04,4651,Yes
CUST000299,Bishakha Kamdar,bishakha.kamdar506@yahoo.com,0000000000,Jaipur,Rajasthan,,Female,53,2022-10-05,1700,Yes
CUST000300,YOSHITA MOHANTY,yoshita.mohanty684@rediffmail.com,9420449171,Kolkata,West Bengal,726918,1,28,2025-02-25,4873,Yes
CUST000301,Advay Samra,advay.samra96@hotmail.com,9506883029,Nagpur,Maharashtra,486960,Male,48,2023-01-13,4317,Yes
CUST000302,TANISH BHATTACHARYYA,tanish.bhattacharyya645@rediffmail.com,9619329173,Surat,Gujarat,552946,MALE,45,2026-05-29,2898,FALSE
CUST000303,Tanish Chaudhry,tanish.chaudhry905@rediffmail.com,9411909178,Lucknow,,,Male,31,2025-02-13,2734,Yes
CUST000304,Gaurav Bhagat,gaurav.bhagat234@gmail.com,9283085932,Indore,Madhya Pradesh,053202,Female,61,2025-08-11,1562,No
CUST000305,Manan Toor,manan.toor519@rediffmail.com,9106583399,chennai,Tamil Nadu,349272,M,19,2023/17/04,3924,Yes
CUST000306,,robert.kamdar886@rediffmail.com,9596573456,Ahmedabad,Gujarat,614449,NA,37,2023-12-03,153,No
CUST000307,Sara Reddy,,9464162131,Patna,Bihar,942651,M,42,28-02-2023,2525,No
CUST000308,Aayush Yadav,aayush.yadav244@hotmail.com,9424945099,Chennai ,Tamil Nadu,489397,Other,30,2023-11-08,,Yes
CUST000309,Panini Puri,panini.puri318@hotmail.com,+91-92054-96809,Patna,Bihar,838414,Male,,2026-03-15,948,Yes
CUST000310,Nathan Misra,nathan.misra911@gmail.com,N/A,Surat,Gujarat,914773,Female,31,2023/20/09,2614,Yes
CUST000311,Aarini Bhatt,,9321810768,Bangalore,Karnataka,639343,0,36,02/12/2022,2774,Yes
CUST000312,Hamsini Sandal,,N/A,ahmedabad,Gujarat,005983,NA,62,2026-02-12,1623,Yes
CUST000313,Maya Mitter,maya.mitter96@outlook.com,N/A,Indore,Madhya Pradesh,684376,Female,32,2024-01-24,2977,No
CUST000314,Michael Madan,michael.madan67@outlook.com,N/A,Patna,Bihar,389511,M,26,2024-05-19,876,Yes
CUST000315,Divya Suresh,divya.suresh245@rediffmail.com,9270746733,Jaipur,Rajasthan,779546,NA,55,2026-04-08,2803,Yes
CUST000316,JALSA MANNAN,jalsa.mannan588@outlook.com,N/A,Lucknow,Uttar Pradesh,508690,Male,0,09-07-2023,3104,Yes
CUST000317,falguni kurian,falguni.kurian774@gmail.com,9809615999,bhopal,Madhya Pradesh,469169,M,30,2026-01-05,2494,TRUE
CUST000318,Sara More,SARA.MORE9@REDIFFMAIL.COM,9534003670,Patna,Bihar,,0,18,2025-12-16,2311,no
CUST000319,Dipta Swaminathan,dipta.swaminathan392@outlook.com,9685316847,Surat ,Gujarat,182990,female,41,16/05/2025,1028,Yes
CUST000320,Max Sodhi,max.sodhi448@yahoo.com,N/A,Bangalore,Karnataka,820725,MALE,45,2025-07-22,3686,Yes
CUST000321,NICHOLAS KALLA,nicholas.kalla749@yahoo.com,9389105464,Surat,Gujarat,644123,1,54,2022-07-06,655,No
CUST000322,Baghyawati Trivedi,baghyawati.trivedi252@outlook.com,9812682111,Delhi,Delhi,068389,Other,37,2024-09-20,88,No
CUST000323,Arin Oza,arin.oza818@hotmail.com,9137931259,Kolkata,West Bengal,408397,Other,0,2022-09-16,422,No
CUST000324,DIVYA MODY,divya.mody130@rediffmail.com,, Surat,Gujarat,219362,,18,2024-05-31,1238,No
CUST000325,Jeet Deo,jeet.deo186@rediffmail.com,9468130224,Chennai,Tamil Nadu,513793,NA,49,2022-08-22,3605,Yes
CUST000326,Pahal Gaba,,,Nagpur,Maharashtra,794209,FEMALE,52,2023-09-29,2151,No
CUST000327,Mohammed Divan,mohammed.divan688rediffmail.com,9906425007,Bhopal,Madhya Pradesh,852433,female,36,2022-10-13,4756,No
CUST000328,Neel Kurian,neel.kurian43@gmail.com,9784428973,Kolkata,West Bengal,114707,F,35,2022-09-19,,No
CUST000329,Hemani Sagar,hemani.sagar603@yahoo.com,9827694333,Lucknow,Uttar Pradesh,470977,MALE,,24-02-2024,3653,No
CUST000330,TANVEER NARAIN,TANVEER.NARAIN962@REDIFFMAIL.COM,9997067417,Mumbai ,Maharashtra,810197,0,23,14-12-2025,4637,Yes
CUST000331,.,krish.karpe677@gmail.com,9396764585,Nagpur,Maharashtra,588541,Other,34,,3135,Yes
CUST000332,Varenya Chand,varenya.chand504@yahoo.com,9291600816,Bhopal,Madhya Pradesh,711278,male,57,2023-11-19,846,Yes
CUST000333,Krish Varghese,,9100931617,Chennai,Tamil Nadu,888848,MALE,43,2026-05-16,4019,No
CUST000334,Ekantika Balan,EKANTIKA.BALAN232@GMAIL.COM,9840088692,Indore,Madhya Pradesh,992706,f,40,2024-12-30,,No
CUST000335,Alka Raman,ALKA.RAMAN471@HOTMAIL.COM,9289642463,Bhopal,Madhya Pradesh,353636,Female,42,2022-10-12,695,FALSE
CUST000336,KASHISH SUNDER,,9167637817,Bangalore,Karnataka,623809,0,46,,2766,Yes
CUST000337,Jagat Dutta,jagat.dutta470@rediffmail.com,+91-97220-67721,Hyderabad ,Telangana,254975,female,19,2026-03-23,,Yes
CUST000338,DIVYA MODY,divya.mody130@rediffmail.com,, Surat,Gujarat,219362,,18,2024-05-31,1238,No
CUST000339,Tejas Walia,TEJAS.WALIA626@YAHOO.COM,9168673962,Chennai,Tamil Nadu,213667,Other,0,2022/13/10,3293,Yes
CUST000340,Idika Mannan,,,indore,Madhya Pradesh,509893,female,46,2024-12-05,3081,Yes
CUST000341,OLIVER KOHLI,oliver.kohli92@rediffmail.com,9546915228,Delhi,Delhi,266215,Male,27,2024-12-02,1429,Yes
CUST000342,Triveni Mohanty,triveni.mohanty643@hotmail.com,9104907047,Nagpur,Maharashtra,911664,1,57,2025-06-20,1796,Yes
CUST000343,christopher bhandari,NA,9271540556,Hyderabad,,785977,Female,45,2022-09-19,3712,Yes
CUST000344,,,,Bangalore,Karnataka,576873,Male,61,2022-08-09,1865,No
CUST000345,Nitara Kuruvilla,NITARA.KURUVILLA600@OUTLOOK.COM,,pune,Maharashtra,682132,Female,26,2023/01/07,2209,Yes
CUST000346,YASHODHARA KONDA,yashodhara.konda873outlook.com,9283826012,Surat,Gujarat,279181,Male,58,2023-09-30,4528,No
CUST000347,Veer Balan,veer.balan606@outlook.com,9399757448,JAIPUR,Rajasthan,577396,Female,45,2026-01-10,1220,Yes
CUST000348,RYAN LOKE,ryan.loke788@rediffmail.com,,Mumbai,Maharashtra,797459,Male,49,2022-08-20,,Yes
CUST000349,Rajata Ramanathan,rajata.ramanathan17@outlook.com,9273734464,Chennai,Tamil Nadu,015874,Male,47,09-11-2025,1515,No
CUST000350,Dakshesh Amble,dakshesh.amble73@outlook.com,9457455242,Nagpur,Maharashtra,460076,MALE,57,2023-07-16,663,No
CUST000351,Rushil Bains,rushil.bains373@gmail.com,N/A,Mumbai,,840983,F,0,2025-04-11,2743,Yes
CUST000352,Bhavya Goda,bhavya.goda983@yahoo.com,9916995018,Nagpur ,Maharashtra,936882,MALE,0,2025-10-26,4107,Yes
CUST000353,Andrew Chaudhry,andrew.chaudhry300@outlook.com,9958890239,Jaipur,Rajasthan,803901,m,30,2023-01-19,,1
CUST000354,frado oza,frado.oza714@yahoo.com,9319318381,Delhi,Delhi,017187,0,52,2022-08-25,175,Yes
CUST000355,Alexander Aurora,,N/A,Patna,Bihar,880851,Female,20,2026-04-04,462,No
CUST000356,Hemangini Sodhi,hemangini.sodhi352@hotmail.com,9814956730,Jaipur,Rajasthan,375875,Female,26,2023-12-20,1857,No
CUST000357,,lavanya.srivastava980@yahoo.com,9272646820,Mumbai,Maharashtra,196844,NA,62,2022-07-22,957,No
CUST000358,Yatin Prakash,yatin.prakash576@gmail.com,9469202923,ahmedabad,Gujarat,487401,female,25,2026-02-04,1190,0
CUST000359,Jonathan Dugar,jonathan.dugar663@hotmail.com,9411199562,Nagpur,Maharashtra,540568,MALE,54,2024-10-18,920,Yes
CUST000360,vasatika varghese,,9199300858,Jaipur,Rajasthan,076635,female,35,20-09-2025,715,TRUE
CUST000361,Chandran Doctor,chandran.doctor58@hotmail.com,9868760242,Kolkata,West Bengal,735135,Female,40,2025-02-21,1766,No
CUST000362,Champak Kumar,champak.kumar826@outlook.com,9544737192,pune,Maharashtra,123857,Female,48,2024-01-06,4838,Yes
CUST000363,Neel Kurian,neel.kurian43@gmail.com,9784428973,Kolkata,West Bengal,114707,F,35,2022-09-19,,No
CUST000364,.,charles.yadav582@yahoo.com,919993657840,Pune,Maharashtra,,NA,37,2025-03-09,20,No
CUST000365,Niharika Choudhury,niharika.choudhury682hotmail.com,9628159105,Bhopal,Madhya Pradesh,,female,22,2025-01-06,3572,FALSE
CUST000366,ganga walia,ganga.walia590@gmail.com,9274855885,Bhopal,Madhya Pradesh,170593,MALE,40,2024-11-30,2916,No
CUST000367,TANAY SUR,tanay.sur644@yahoo.com,9742916320,Patna,Bihar,877338,NA,61,2024-09-01,2969,No
CUST000368,faris bhattacharyya,faris.bhattacharyya798@outlook.com,9275051213,mumbai,Maharashtra,652175,Male,53,2023-07-18,4358,Yes
CUST000369,RAYAAN NARULA,rayaan.narula946@gmail.com,9434549462,Patna,Bihar,599741,1,51,2026-02-17,235,Yes
CUST000370,Zansi Pandya,zansi.pandya315@yahoo.com,0000000000,Bhopal,Madhya Pradesh,245167,Male,48,,4206,No
CUST000371,EKAPAD PARMER,ekapad.parmer11@gmail.com,9746169210,Chennai ,Tamil Nadu,082398,Female,23,2023-02-17,4749,Yes
CUST000372,Yahvi Verma,yahvi.verma584@gmail.com,N/A,Indore,Madhya Pradesh,832245,0,28,2024-01-29,808,
CUST000373,Vincent Chand,vincent.chand451@gmail.com,919480987586,Ahmedabad,Gujarat,172594,male,38,25-03-2024,2959,Yes
CUST000374,jack joshi,jack.joshi615@hotmail.com,9576693984,Ahmedabad ,Gujarat,889250,male,22,2025-07-18,3010,No
CUST000375,Wahab Hari,wahab.hari88@gmail.com,+91-95301-67052,Pune,Maharashtra,851103,m,0,2026-01-24,4873,No
CUST000376,Vihaan Tiwari,vihaan.tiwari784@rediffmail.com,9912074097,Bhopal,Madhya Pradesh,571436,male,56,2026-02-09,1207,Yes
CUST000377,Yatin Sem,yatin.sem138@gmail.com,N/A,Ahmedabad,Gujarat,ABCDE,M,38,2024-01-13,,No
CUST000378,Leena Kapadia,leena.kapadia517@hotmail.com,9969174243,Hyderabad,Telangana,440108,Male,45,15-03-2023,3082,Yes
CUST000379,Luke Modi,luke.modi906@yahoo.com,9244405651,Jaipur,Rajasthan,912461,M,49,2024-01-03,3898,Yes
CUST000380,Ishaan Kapadia,ishaan.kapadia387@rediffmail.com,9922991714,Pune,Maharashtra,ABCDE,NA,40,2024-09-07,2795,No
CUST000381,Yatin Verma,,9435114318,Kolkata,West Bengal,ABCDE,Female,19,,3460,No
CUST000382,Lohit Radhakrishnan,,9446197308,Nagpur,Maharashtra,133291,MALE,39,2025-09-10,1365,No
CUST000383,Kamala Banik,kamala.banik807@gmail.com,9675347404,Hyderabad ,Telangana,809199,M,32,2023-12-11,4736,No
CUST000384,Oscar Bhagat,oscar.bhagat215@hotmail.com,9799582326,Surat,Gujarat,856791,MALE,38,2022-08-31,3712,Yes
CUST000385,Sai Borra,sai.borra591@outlook.com,0000000000,Lucknow,Uttar Pradesh,965471,female,57,2025-08-15,490,No
CUST000386,,yashica.luthra308@outlook.com,9991435903,Hyderabad,Telangana,127774,Female,36,2024-09-10,3324,Yes
CUST000387,Viraj Som,viraj.som498@rediffmail.com,9553139585,Hyderabad,,334945,Male,34,2024-02-24,345,FALSE
CUST000388,Ayushman Sheth,AYUSHMAN.SHETH617@HOTMAIL.COM,9537020273,Mumbai,Maharashtra,475598,Female,64,2023-05-12,4098,
CUST000389,Chaman Mani,chaman.mani258@outlook.com,9355633079,Surat,Gujarat,700056,NA,65,2024-04-20,3464,Yes
CUST000390,Laban Nanda,laban.nanda604@gmail.com,9502336411,Chennai,Tamil Nadu,308909,male,33,2023-12-07,2973,No
CUST000391,Krisha Prabhakar,krisha.prabhakar36@gmail.com,9946970463,Mumbai,Maharashtra,935537,F,62,2025-08-31,1936,TRUE
CUST000392,jagrati chacko,jagrati.chacko108@rediffmail.com,9226416530,,Maharashtra,520601,M,34,2026-03-09,3356,Yes
CUST000393,Joshua Borde,JOSHUA.BORDE843@YAHOO.COM,9272042677,Patna,Bihar,690790,Other,44,2025-10-26,,No
CUST000394,Pranav Comar,pranav.comar433@gmail.com,9849989538, Pune,Maharashtra,377240,FEMALE,53,2024-10-01,,Yes
CUST000395,Januja Borra,,9188295994,indore,Madhya Pradesh,654176,Other,59,2026-03-23,2616,Yes
CUST000396,Guneet Kumar,guneet.kumar289@yahoo.com,N/A,lucknow,Uttar Pradesh,103684,m,,,1873,FALSE
CUST000397,Chaaya Kala,,9260257262,NAGPUR,Maharashtra,339872,Male,63,2022-12-13,4048,Yes
CUST000398,Bachittar Kapadia,bachittar.kapadia765@outlook.com,9563114070,Bhopal,Madhya Pradesh,322997,Female,61,09/02/2023,235,No
CUST000399,Kavya Lall,kavya.lall701@outlook.com,N/A,ahmedabad,Gujarat,654970,MALE,63,2024-03-20,598,Yes
CUST000400,Zarna Mander,zarna.mander621@rediffmail.com,9969572989,PATNA,Bihar,773235,Female,43,09-10-2025,336,No
CUST000401,Prisha Kalla,prisha.kalla136@gmail.com,9669538219,Ahmedabad,Gujarat,687993,1,49,2024-05-07,3523,No
CUST000402,Krisha Sahni,krisha.sahni447@yahoo.com,9627502276,Indore,Madhya Pradesh,349715,F,0,01/01/2026,293,Yes
CUST000403,andrew khanna,andrew.khanna507@gmail.com,9861314243,Pune,Maharashtra,386216,FEMALE,27,27-10-2025,1479,No
CUST000404,Pranav Dasgupta,pranav.dasgupta995@gmail.com,9712878747,lucknow,Uttar Pradesh,830095,female,24,,999,Yes
CUST000405,CHARITA PRAKASH,charita.prakash725@outlook.com,9389178469,Bangalore,,929283,F,46,2023-04-05,4662,Yes
